StepN	DirN	GainBefore	GainNow
0	0	0.	1.608415
1	1	1.608415	2.844748
2	1	2.844748	3.014520
3	1	3.014520	3.450670
4	1	3.450670	2.369387
0	0	0.	2.844748
1	1	2.844748	2.876521
2	1	2.876521	2.755618
3	1	2.755618	1.956919
4	1	1.956919	1.070251
0	0	0.	3.014520
1	1	3.014520	2.651972
2	1	2.651972	2.345430
3	1	2.345430	2.122299
4	1	2.122299	2.293201
