StepN	DirN	GainBefore	GainNow
0	0	0.	2.076089
1	1	2.076089	2.939507
2	1	2.939507	2.930587
3	1	2.930587	3.250676
4	1	3.250676	3.091250
0	0	0.	2.939507
1	1	2.939507	2.906405
2	1	2.906405	2.863292
3	1	2.863292	2.703866
4	1	2.703866	2.780081
0	0	0.	2.930587
1	1	2.930587	2.771161
2	1	2.771161	2.746979
3	1	2.746979	2.401840
4	1	2.401840	2.746111
0	0	0.	3.250676
1	1	3.250676	2.671390
2	1	2.671390	2.770463
3	1	2.770463	2.339715
4	1	2.339715	2.665766
