StepN	DirN	GainBefore	GainNow
0	0	0.	11.994592
1	1	11.994592	24.168485
2	1	24.168485	28.304121
3	1	28.304121	31.901189
4	1	31.901189	33.200305
0	0	0.	11.994592
1	1	11.994592	16.130228
2	1	16.130228	22.891664
3	1	22.891664	27.619708
4	1	27.619708	29.758067
0	0	0.	14.523247
1	1	14.523247	26.697140
2	1	26.697140	29.989278
3	1	29.989278	30.343514
4	1	30.343514	25.782993
0	0	0.	17.149490
1	1	17.149490	29.323383
2	1	29.323383	28.348738
3	1	28.348738	28.639784
4	1	28.639784	28.037674
