StepN	DirN	GainBefore	GainNow
0	0	0.	1.113830
1	1	1.113830	1.856724
2	1	1.856724	2.369758
3	1	2.369758	2.105836
0	0	0.	1.468249
1	1	1.468249	1.465183
2	1	1.465183	1.766066
3	1	1.766066	1.433307
4	1	1.433307	1.592802
0	0	0.	2.369758
1	1	2.369758	1.525453
2	1	1.525453	1.204327
3	1	1.204327	1.180940
4	1	1.180940	0.714348
