StepN	DirN	GainBefore	GainNow
0	0	0.	3.215139
1	1	3.215139	5.754658
2	1	5.754658	7.573960
3	1	7.573960	9.172272
4	1	9.172272	6.789057
0	0	0.	4.916195
1	1	4.916195	8.798605
2	1	8.798605	6.963209
3	1	6.963209	4.441475
4	1	4.441475	2.831328
0	0	0.	8.798605
1	1	8.798605	6.454055
2	1	6.454055	6.246145
3	1	6.246145	5.473305
4	1	5.473305	5.640438
