StepN	DirN	GainBefore	GainNow
0	0	0.	5.345588
1	1	5.345588	5.100611
2	1	5.100611	4.631666
3	1	4.631666	4.251182
4	1	4.251182	4.603106
0	0	0.	4.701834
1	1	4.701834	4.445381
2	1	4.445381	4.847812
3	1	4.847812	4.473339
4	1	4.473339	4.397917
0	0	0.	4.326600
1	1	4.326600	4.530645
2	1	4.530645	4.225072
3	1	4.225072	4.525726
4	1	4.525726	4.721083
0	0	0.	4.382796
1	1	4.382796	4.390625
2	1	4.390625	4.334428
3	1	4.334428	4.165406
4	1	4.165406	4.252141
