StepN	DirN	GainBefore	GainNow
0	0	0.	0.511105
1	1	0.511105	1.300657
2	1	1.300657	1.239785
3	1	1.239785	1.209204
4	1	1.209204	0.793892
0	0	0.	1.300657
1	1	1.300657	1.136653
2	1	1.136653	1.182460
3	1	1.182460	0.923221
4	1	0.923221	0.561118
0	0	0.	1.209204
1	1	1.209204	0.769783
2	1	0.769783	0.767147
3	1	0.767147	0.824472
4	1	0.824472	0.885344
