StepN	DirN	GainBefore	GainNow
0	0	0.	0.783273
1	1	0.783273	0.794706
2	1	0.794706	0.848148
3	1	0.848148	0.759422
4	1	0.759422	0.571268
0	0	0.	0.661381
1	1	0.661381	0.737300
2	1	0.737300	0.699005
3	1	0.699005	0.623984
4	1	0.623984	0.546218
0	0	0.	0.848148
1	1	0.848148	0.743406
2	1	0.743406	0.681656
3	1	0.681656	0.685908
4	1	0.685908	0.648574
