StepN	DirN	GainBefore	GainNow
0	0	0.	1.204717
1	1	1.204717	1.743409
2	1	1.743409	1.864770
3	1	1.864770	1.517522
4	1	1.517522	1.451673
0	0	0.	1.743409
1	1	1.743409	1.527979
2	1	1.527979	1.463571
3	1	1.463571	1.395520
4	1	1.395520	1.219020
0	0	0.	1.864770
1	1	1.864770	1.490304
2	1	1.490304	1.206258
3	1	1.206258	0.859009
4	1	0.859009	0.793160
0	0	0.	1.517522
1	1	1.517522	1.442558
2	1	1.442558	1.437481
3	1	1.437481	1.279970
4	1	1.279970	1.172042
