StepN	DirN	GainBefore	GainNow
0	0	0.	0.911217
1	1	0.911217	1.143804
2	1	1.143804	1.001823
3	1	1.001823	1.001788
4	1	1.001788	0.690914
0	0	0.	0.959811
1	1	0.959811	0.988572
2	1	0.988572	0.964315
3	1	0.964315	0.741528
4	1	0.741528	0.370663
0	0	0.	1.001823
1	1	1.001823	0.973026
2	1	0.973026	0.890236
3	1	0.890236	0.763527
4	1	0.763527	0.582264
