StepN	DirN	GainBefore	GainNow
0	0	0.	0.710526
1	1	0.710526	1.410721
2	1	1.410721	1.363466
3	1	1.363466	1.398884
4	1	1.398884	1.113365
0	0	0.	1.410721
1	1	1.410721	1.316610
2	1	1.316610	1.297472
3	1	1.297472	1.011953
4	1	1.011953	1.125202
0	0	0.	1.363466
1	1	1.363466	1.118486
2	1	1.118486	1.153904
3	1	1.153904	0.868385
0	0	0.	1.398884
1	1	1.398884	1.088034
2	1	1.088034	0.987935
3	1	0.987935	0.702416
4	1	0.702416	0.425007
