StepN	DirN	GainBefore	GainNow
0	0	0.	0.670062
1	1	0.670062	1.263951
2	1	1.263951	1.723484
3	1	1.723484	1.661595
4	1	1.661595	1.533391
0	0	0.	1.263951
1	1	1.263951	1.429549
2	1	1.429549	1.394494
3	1	1.394494	1.332605
4	1	1.332605	1.390852
0	0	0.	1.723484
1	1	1.723484	1.532858
2	1	1.532858	1.482179
3	1	1.482179	1.247843
4	1	1.247843	0.970201
0	0	0.	1.661595
1	1	1.661595	1.398628
2	1	1.398628	1.283426
3	1	1.283426	0.954436
4	1	0.954436	0.934961
