StepN	DirN	GainBefore	GainNow
0	0	0.	0.817588
1	1	0.817588	1.302092
2	1	1.302092	1.449168
3	1	1.449168	1.410796
4	1	1.410796	1.294351
0	0	0.	1.148378
1	1	1.148378	1.295329
2	1	1.295329	1.332724
3	1	1.332724	1.160900
4	1	1.160900	1.185773
0	0	0.	1.449168
1	1	1.449168	1.213041
2	1	1.213041	1.148753
3	1	1.148753	1.053052
4	1	1.053052	0.917959
0	0	0.	1.410796
1	1	1.410796	1.263719
2	1	1.263719	1.256956
3	1	1.256956	1.123505
4	1	1.123505	0.902382
