StepN	DirN	GainBefore	GainNow
0	0	0.	3.716278
1	1	3.716278	12.666013
2	1	12.666013	14.144830
3	1	14.144830	13.893665
4	1	13.893665	11.736330
0	0	0.	6.147572
1	1	6.147572	6.529178
2	1	6.529178	12.886353
3	1	12.886353	12.689378
4	1	12.689378	10.532044
0	0	0.	6.147572
1	1	6.147572	6.269484
2	1	6.269484	11.275611
3	1	11.275611	10.875479
4	1	10.875479	4.750495
