StepN	DirN	GainBefore	GainNow
0	0	0.	7.539957
1	1	7.539957	9.284992
2	1	9.284992	9.628374
3	1	9.628374	8.891912
4	1	8.891912	8.917642
0	0	0.	8.941532
1	1	8.941532	7.845473
2	1	7.845473	7.502091
3	1	7.502091	7.064106
4	1	7.064106	8.847007
0	0	0.	8.891912
1	1	8.891912	8.485305
2	1	8.485305	8.513389
3	1	8.513389	7.826547
4	1	7.826547	7.048003
0	0	0.	8.917642
1	1	8.917642	8.511034
2	1	8.511034	8.510902
3	1	8.510902	7.920572
4	1	7.920572	7.066905
