StepN	DirN	GainBefore	GainNow
0	0	0.	2.988389
1	1	2.988389	26.353003
2	1	26.353003	25.527762
3	1	25.527762	24.450504
4	1	24.450504	24.194959
0	0	0.	2.988389
1	1	2.988389	8.347215
2	1	8.347215	17.488109
3	1	17.488109	18.717541
4	1	18.717541	20.579013
0	0	0.	2.988389
1	1	2.988389	4.726167
2	1	4.726167	24.752559
3	1	24.752559	24.390219
4	1	24.390219	24.843478
0	0	0.	2.988389
1	1	2.988389	4.604579
2	1	4.604579	24.662511
3	1	24.662511	24.104234
4	1	24.104234	21.155975
