"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G01010",17.1767330694654,0.17038417844707,0.389596576080185,0.437334896937087,0.661868490796711,0.942651226381006
"AT1G01020",58.502398052889,0.147909915202152,0.271770297287616,0.544246066175575,0.586272155590934,0.922801417249962
"AT1G01030",38.0803793720482,0.314578237360745,0.321730166647815,0.977770411268584,0.32818788830433,0.803838690111947
"AT1G01040",209.829509796087,0.198293512584697,0.218734045984878,0.906550746098326,0.364644418016094,0.829068733628181
"AT1G01050",164.366086773865,-0.425339555279411,0.201997100562305,-2.10567158684645,0.0352328895603538,0.251698154710271
"AT1G01060",539.734260861067,-2.57419760537246,0.203748000949679,-12.6342226346958,1.36738815553385e-36,6.16358548839538e-34
"AT1G01070",20.4875586530609,-0.535902746978684,0.383285734537402,-1.3981807792181,0.162058787135766,0.608741553873188
"AT1G01080",237.504966551933,0.161957596135872,0.181511534758452,0.892271647371598,0.372247347369872,0.833273162153901
"AT1G01090",540.455568226147,0.120927999863031,0.162673249801102,0.743379750579081,0.457251800366402,0.879234261527559
"AT1G01100",496.765438563063,-0.162264093920361,0.241798384162321,-0.671071870403532,0.502174745805561,0.895792109601507
"AT1G01110",18.9521841034851,0.211774758389853,0.405951779798852,0.5216746641554,0.601896867873152,0.927842369641599
"AT1G01120",739.958587794093,-0.475986815668969,0.231657503817083,-2.05470061546035,0.0399079304736382,0.272355414727957
"AT1G01130",16.5762957236162,-0.73265130715239,0.397168692848323,-1.84468544561791,0.0650833092730889,0.370093734977217
"AT1G01140",593.25775369243,-1.33447939287863,0.180303386028519,-7.40129967757537,1.34858001991307e-13,1.16463118448661e-11
"AT1G01160",83.0232929542351,0.225878608565478,0.238548822957607,0.946886284178477,0.343696727773217,0.8146589213052
"AT1G01170",182.661890085685,-0.0190957099087927,0.205914305371729,-0.0927361985575504,0.92611313862123,0.989230288018512
"AT1G01180",43.4146594397484,0.708660032288923,0.291616591070585,2.43010875920086,0.0150942926476169,0.13515388683169
"AT1G01190",26.889194988476,0.167987259221732,0.37285533300193,0.450542728916425,0.652319151563507,0.939840889311049
"AT1G01200",8.74251943823844,-0.674421032216368,0.441384564890295,-1.52796696092894,0.126520741225595,0.535922488789876
"AT1G01210",46.4382935804343,-0.0436492407066122,0.305533553122178,-0.142862347721128,0.886398895648838,0.982095234588322
"AT1G01220",124.252777359908,0.197569986643513,0.211885334985261,0.932438229654997,0.351110095508715,0.820937769963339
"AT1G01225",16.0138381073878,0.307932288748229,0.409956675672015,0.75113373442073,0.452572175374341,0.87817790434078
"AT1G01230",133.176902198907,0.225027144845956,0.214056595518089,1.0512506951786,0.293143465336334,0.774404002073499
"AT1G01240",124.21957782808,0.786264367421547,0.249513309852455,3.15119208625179,0.00162605512564097,0.0220154760270848
"AT1G01250",17.5619604997841,-0.57895254169736,0.43070265378327,-1.34420472363444,0.178882194611347,0.635228870712897
"AT1G01260",109.152504978474,-0.109659301403307,0.230434013947973,-0.475881574618867,0.634158749591266,0.935746143436243
"AT1G01290",36.6281386372964,-0.131953704414208,0.322056332472685,-0.409722433963939,0.682009571392505,0.946766623402076
"AT1G01300",351.316077876585,-0.42538616666293,0.1918716193881,-2.2170353698975,0.0266206746302638,0.206799784717068
