"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G01010",23.2269205086497,0.685560384695919,0.318489053608768,2.1525398657439,0.0313548589468482,0.206415690239844
"AT1G01020",58.2226674540793,-0.190362552651712,0.254819885355585,-0.74704747781388,0.455034902367658,0.806788182509613
"AT1G01030",21.3624063648756,-0.285093403971544,0.322587656728651,-0.883770342804386,0.376820198989309,0.757612297542051
"AT1G01040",225.550534285563,0.0265921960635829,0.179400076621294,0.148228454326237,0.882162476552421,0.971372116960655
"AT1G01050",185.793143626806,-0.210142477803729,0.212989020581579,-0.986635260493348,0.323821477882083,0.723414506434878
"AT1G01060",1270.58567792369,0.0340779843436669,0.153553198808484,0.221929498102934,0.824368766904546,0.959369474333707
"AT1G01070",30.2930258593833,-0.284154917354267,0.326466052194874,-0.870396524979722,0.384083745101573,0.763322203818034
"AT1G01080",186.910763385521,-0.566668325500071,0.231100591150432,-2.45204186921012,0.0142048132537696,0.120368850195764
"AT1G01090",427.856454528185,-0.662458856363339,0.179111873181483,-3.69857589335861,0.000216812524465508,0.0063322309814361
"AT1G01100",363.858445799181,-0.299959033423836,0.23733438529586,-1.26386672984578,0.206277865088972,0.593627118053558
"AT1G01110",16.2389315234704,0.008682671600143,0.335003833045561,0.0259181261336856,0.979322642338864,0.995360339530899
"AT1G01120",702.546840788578,-0.315980069753408,0.281834426336361,-1.12115497691646,0.262221900500881,0.660090895008261
"AT1G01130",9.82110208913736,-0.322232135646991,0.356694459055631,-0.903384191893867,0.366322026917581,0.751518079681329
"AT1G01140",600.277713659411,0.744636409779346,0.166796696429573,4.46433547977226,8.03176354818809e-06,0.000589115223491998
"AT1G01160",88.3766052661859,-0.0748038534501686,0.218456913378603,-0.342419254640514,0.732035400236428,0.929245438170044
"AT1G01170",229.723668934656,0.0213068561675109,0.192104041352131,0.110913107384633,0.911685251544997,0.978395526972898
"AT1G01180",89.4780180354787,0.2667811061277,0.254830079898836,1.04689802017724,0.295146615096277,0.69662909527266
"AT1G01190",6.95201784520427,-0.680855647422806,0.35253463315002,-1.93131563086192,0.0534440315410835,0.28457293380739
"AT1G01200",6.0103731365115,0.161115691026189,0.355079729479235,0.453745110323487,0.650012294618603,0.902930898472017
"AT1G01210",42.1717409867908,0.21879280064025,0.268858617155127,0.813783850245758,0.415768788448172,0.782818426401036
"AT1G01220",120.551660908024,-0.266563655146822,0.216347635070098,-1.23210801477194,0.217908737884517,0.609142509528436
"AT1G01225",10.673835111239,-0.225524238148242,0.353588548857319,-0.637815446447746,0.523593823388397,0.845305462043105
"AT1G01230",136.182511506994,0.101613146343848,0.196364069159748,0.517473215841657,0.604825861445315,0.883870358124467
"AT1G01240",214.196745285204,0.0992858343701918,0.17843124848148,0.556437480627149,0.577911822523853,0.870905956678415
"AT1G01250",52.9893234294564,0.301063519943389,0.334695934135029,0.899513526274055,0.368379194331219,0.752500379264707
"AT1G01260",114.327571614733,0.00931785200346739,0.217179912126795,0.0429038390899955,0.965778188419065,0.992771988797378
"AT1G01290",45.6545410212792,0.307719099950773,0.266888255891691,1.15298853792822,0.248915089165374,0.64559664910966
"AT1G01300",121.265577616571,0.177264775020996,0.233646205726227,0.758688866656386,0.448038698408525,0.80216593527693
"AT1G01320",2198.73430200278,-0.262591168665895,0.150622382328206,-1.74337415599834,0.0812682796221293,0.365163051069969
"AT1G01340",33.4958679041492,0.365270040255673,0.283546474121969,1.28821929945265,0.197669635660772,0.582303165887788
"AT1G01350",76.3620777134996,0.189840548448259,0.230315095983358,0.824264460988593,0.409789307231639,0.778837310199455
"AT1G01360",105.875175113092,0.779270956299507,0.242491141678744,3.21360586990801,0.0013107946433608,0.0221151684633072
"AT1G01370",9.99597164554278,-0.11808220131355,0.355685007527893,-0.331985320759661,0.739900343347363,0.932311484241492
"AT1G01390",33.3229924066905,-0.532071739491002,0.313258581900807,-1.69850650623031,0.0894122057604484,0.384587115802954
"AT1G01420",54.1218651946673,0.190783856785701,0.275272727469919,0.69307213445818,0.488264283930396,0.826360008461726
"AT1G01430",424.144427727586,-0.275190559108146,0.198985205919991,-1.38296994410125,0.166674081918024,0.533579791527349
"AT1G01440",143.812704314385,0.214587421787638,0.188283602036043,1.13970318958822,0.254409977888356,0.651887075908551
"AT1G01448",37.4148471395454,-0.0835250622980044,0.278553538427836,-0.299852813823232,0.764289428129262,0.942029727561672
"AT1G01470",220.417939499157,0.586045304669793,0.190315977951057,3.07932792075138,0.00207468184192833,0.0313225091085129
"AT1G01480",3.9320944461365,0.694203694044952,0.327555195886458,2.11934874721263,0.0340610048121255,NA
"AT1G01490",430.76934009054,0.113335445152548,0.152705446405412,0.742183385205913,0.457976233725521,0.808138251330015
"AT1G01500",79.7629755147299,0.0884922656446507,0.222555386470652,0.39761906933814,0.69091100178871,0.916543502922023
"AT1G01510",175.10256304562,-0.113131219804832,0.202176610027849,-0.559566310807412,0.575775289358887,0.869384148305245
"AT1G01520",33.6475032394475,-0.443828140192259,0.328326250494786,-1.35178999401788,0.176442505968436,0.549533607109124
"AT1G01540",325.805397881166,-0.575180474135387,0.20992087944573,-2.73998696868115,0.00614416203969947,0.0677915856718851
"AT1G01550",798.840184561715,0.245333825535437,0.161976106158818,1.51462972751602,0.129866199514712,0.46981592690698
"AT1G01560",40.1541471254934,1.247035217963,0.35229304467079,3.53976678457653,0.000400480763930932,0.00987144217705673
"AT1G01570",7.91541990119155,-0.0882864883024321,0.357835447650146,-0.246723707453235,0.805122057753119,0.953608546045584
"AT1G01580",16.9963112801166,-0.154563818976257,0.354121441793524,-0.436471223525565,0.662494873280891,0.906830777376152
"AT1G01600",81.2261096999272,-0.151068568099839,0.272737904422302,-0.553896490551335,0.579649687038419,0.87178427528433
"AT1G01610",364.20392261921,-0.163555923341871,0.189852684908845,-0.861488597964256,0.388968998303256,0.766723027120019
"AT1G01620",1820.35543377856,-0.395540197847475,0.263782770061925,-1.49949216832706,0.13374599892187,0.47792431212377
"AT1G01630",230.177823663596,0.139575488087954,0.181009863381728,0.771093273484251,0.440651647343474,0.796520375759685
"AT1G01640",2.35770736145593,0.291968890200227,0.313290670338196,0.93194249891019,0.351366242671642,NA
"AT1G01650",191.627705797362,0.479469375673003,0.195755883673144,2.44932293567012,0.0143125060906468,0.121012441550662
"AT1G01670",7.97669434018322,-0.0493049593152507,0.357801087639107,-0.137799914585452,0.890398551866868,0.974431742587611
"AT1G01680",34.7516867705109,1.54837078875187,0.352924573034043,4.38725695816742,1.14789148377524e-05,0.000781817669607367
"AT1G01690",21.7040021271173,0.174984155694065,0.311660469069396,0.561457653633647,0.57448559047099,0.868983484812272
"AT1G01710",141.784664156969,-0.0107562505540211,0.197727474101233,-0.0543993726866411,0.956616978640015,0.990118263019084
"AT1G01715",12.6534820892313,0.408306128539447,0.345845672839149,1.18060210263017,0.237760827960435,0.632675060053704
"AT1G01720",169.083277080541,0.295166833624277,0.283127592394076,1.04252231698225,0.297169584207557,0.698743849070513
"AT1G01725",44.6253767085743,0.489363194301669,0.264414217115311,1.8507446371095,0.0642062991316304,0.318255956598563
"AT1G01730",107.942875006427,0.47964763711997,0.219067367654742,2.18949833676695,0.0285606393055903,0.193216244323891
"AT1G01740",34.8577881412439,0.238482049043264,0.322606166611557,0.739235866282787,0.459763785361809,0.809636518215386
"AT1G04053",13.8545286989265,0.420560656119216,0.348258148070326,1.20761182028192,0.227196610401001,0.621727768332505
"AT1G01760",26.3239671157954,-0.0551117895310813,0.305221774324231,-0.180563099251685,0.856710522255539,0.966718989242859
"AT1G01770",78.2594155684262,-0.23982832887089,0.236159063622952,-1.01553726201166,0.309849793736364,0.709414562250822
"AT1G01780",22.0954267036027,-0.160818919913696,0.329500370956049,-0.488069010201956,0.625500960785889,0.893250162921307
"AT1G01790",1083.53216667478,-0.60044718151964,0.15472120360949,-3.88083318583239,0.000104099225966014,0.00377781081966368
"AT1G01800",224.409838530098,0.0422243887354964,0.195312784700374,0.216188555195053,0.828840774247855,0.95998646637568
"AT1G01820",151.035025084071,0.256923586672299,0.18628807735886,1.37917353764605,0.167841254894069,0.535914701254114
"AT1G01830",142.3848412486,0.392255198648467,0.261505840947249,1.49998637593564,0.133617931685894,0.47765510425283
"AT1G01860",61.9368301463396,-0.315487848112445,0.257761929064417,-1.2239505238712,0.22097089236532,0.613161227903585
"AT1G01880",16.4298239851875,-0.00606431270588647,0.32881779075209,-0.0184427755323574,0.985285628296955,0.99720374197113
