new walking started
StepN	DirectionN	GainBefore	GainNow
0	0	0.	9.924411
1	1	9.924411	13.837232
2	1	13.837232	14.492229
3	1	14.492229	14.371844
0	0	0.	13.837232
1	1	13.837232	13.716847
2	1	13.716847	12.191855
3	1	12.191855	12.846852
0	0	0.	14.492229
1	1	14.492229	11.390388
2	1	11.390388	10.735391
3	1	10.735391	5.290221
4	1	5.290221	5.410606
