new walking started
StepN	DirectionN	GainBefore	GainNow
0	0	0.	8.744044
1	1	8.744044	12.341586
2	1	12.341586	14.663799
3	1	14.663799	14.172954
4	1	14.172954	8.402308
0	0	0.	14.663799
1	1	14.663799	14.610834
2	1	14.610834	14.119990
3	1	14.119990	9.627166
0	0	0.	14.610834
1	1	14.610834	13.088137
2	1	13.088137	12.808123
3	1	12.808123	11.955051
4	1	11.955051	12.877441
