StepN	DirN	GainBefore	GainNow
0	0	0.	3.370966
1	1	3.370966	9.328197
2	1	9.328197	12.342418
3	1	12.342418	13.156741
4	1	13.156741	10.981229
0	0	0.	8.079796
1	1	8.079796	8.344732
2	1	8.344732	10.000049
3	1	10.000049	8.975241
4	1	8.975241	10.614107
0	0	0.	4.575412
1	1	4.575412	7.818354
2	1	7.818354	6.860393
3	1	6.860393	6.540501
4	1	6.540501	5.455767
