StepN	DirN	GainBefore	GainNow
0	0	0.	1.424225
1	1	1.424225	1.880726
2	1	1.880726	1.944118
3	1	1.944118	2.127328
4	1	2.127328	2.380050
0	0	0.	1.990049
1	1	1.990049	2.002583
2	1	2.002583	2.250508
3	1	2.250508	2.097601
4	1	2.097601	1.844879
0	0	0.	2.380050
1	1	2.380050	2.076298
2	1	2.076298	2.061074
3	1	2.061074	1.964340
4	1	1.964340	1.838508
0	0	0.	2.250508
1	1	2.250508	2.000867
2	1	2.000867	1.888161
3	1	1.888161	1.823577
4	1	1.823577	1.716045
