StepN	DirN	GainBefore	GainNow
0	0	0.	1.530949
1	1	1.530949	1.594852
2	1	1.594852	1.730813
3	1	1.730813	1.941038
4	1	1.941038	1.328686
0	0	0.	1.502580
1	1	1.502580	1.604043
2	1	1.604043	1.538473
3	1	1.538473	1.629687
4	1	1.629687	1.292692
0	0	0.	1.730813
1	1	1.730813	1.524050
2	1	1.524050	1.487772
3	1	1.487772	0.861305
4	1	0.861305	0.886122
