StepN	DirN	GainBefore	GainNow
0	0	0.	1.935610
1	1	1.935610	2.203942
2	1	2.203942	2.310849
3	1	2.310849	2.221471
4	1	2.221471	1.559612
0	0	0.	2.148983
1	1	2.148983	2.170973
2	1	2.170973	2.214175
3	1	2.214175	2.059605
4	1	2.059605	1.679618
0	0	0.	2.214175
1	1	2.214175	1.955226
2	1	1.955226	1.850937
3	1	1.850937	1.628395
4	1	1.628395	1.648990
