StepN	DirN	GainBefore	GainNow
0	0	0.	5.955359
1	1	5.955359	9.597629
2	1	9.597629	9.753074
3	1	9.753074	9.486631
4	1	9.486631	6.283659
0	0	0.	9.597629
1	1	9.597629	9.286175
2	1	9.286175	8.857662
3	1	8.857662	6.984025
4	1	6.984025	3.238435
0	0	0.	9.753074
1	1	9.753074	7.829356
2	1	7.829356	7.628900
3	1	7.628900	6.410088
4	1	6.410088	3.185540
