"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G01010",14.9702053004029,0.0209624865578306,0.121657219587128,0.172307789286749,0.863195560976397,0.999940942493989
"AT1G01020",63.9128907099341,-0.130941503074405,0.162844230215659,-0.804090528113863,0.421344694444172,0.999940942493989
"AT1G01030",37.2208767079469,-0.0804282983624541,0.152156904586344,-0.528587898006387,0.597091357287714,0.999940942493989
"AT1G01040",193.453774581031,0.048375715899934,0.165743663589474,0.29187068061772,0.770385501370571,0.999940942493989
"AT1G01050",176.665951144601,-0.00207472603301054,0.167450973093844,-0.0123900506200571,0.990114422831356,0.999940942493989
"AT1G01060",1168.80436337033,0.215958867088509,0.159801027888051,1.35142351674859,0.176559804793576,0.999940942493989
"AT1G01070",23.4476726874946,0.0237497156878816,0.138531536783055,0.171439054524273,0.863878548257564,0.999940942493989
"AT1G01080",232.142154815353,-0.11703165238412,0.166693868150109,-0.702075329362036,0.48263218681975,0.999940942493989
"AT1G01090",517.4184651423,-0.125242435999351,0.162701813824796,-0.769766685786411,0.441438304660693,0.999940942493989
"AT1G01100",562.739066932047,-0.0454063870748636,0.167299893656411,-0.271407148459496,0.786077904640083,0.999940942493989
"AT1G01110",22.4528943810559,-0.0111216658649724,0.133727730549227,-0.083166489248678,0.933719158106869,0.999940942493989
"AT1G01120",912.746862501659,0.0847633901482342,0.161594769890414,0.524542905724712,0.599900985696707,0.999940942493989
"AT1G01130",13.7805877938161,0.0446938103718739,0.117245120854797,0.381199746701827,0.703055037058812,0.999940942493989
"AT1G01140",289.638720002776,0.0462713288109419,0.165058093344389,0.280333595726191,0.77922157800679,0.999940942493989
"AT1G01160",87.6189626997135,0.133158063680132,0.164529340750553,0.809327157531232,0.418326989107754,0.999940942493989
"AT1G01170",190.39305023598,0.0054421540068752,0.167149034202436,0.0325586925036261,0.97402651095856,0.999940942493989
"AT1G01180",76.5107956641568,-0.0213546954294136,0.163828423632863,-0.130347927153771,0.896291163102547,0.999940942493989
"AT1G01190",27.9757196390693,0.132862149400099,0.140676794530683,0.944449650301924,0.344939919688078,0.999940942493989
"AT1G01200",10.8355966358156,0.0967160227125983,0.110003003182944,0.879212566149228,0.379286032259953,0.999940942493989
"AT1G01210",39.3791795737576,0.0157693018716173,0.151499915819849,0.10408785896864,0.91709962565996,0.999940942493989
"AT1G01220",118.183294504312,-0.0766415295499305,0.167550536713059,-0.457423360458606,0.647366776756573,0.999940942493989
"AT1G01225",22.5742457064229,0.0290014798923836,0.135000825490436,0.214824463384027,0.829904179129783,0.999940942493989
"AT1G01230",115.232344925407,-0.0453333988215698,0.167512549661485,-0.270626880870603,0.786678019119634,0.999940942493989
"AT1G01240",118.539893249933,0.0197252066886191,0.167066904810397,0.11806770892778,0.906014008997797,0.999940942493989
"AT1G01250",14.3429253964206,-0.0523044159158592,0.116658766114848,-0.448353927079655,0.653897787078635,0.999940942493989
"AT1G01260",97.6929282095128,-0.121492891672307,0.166851011528114,-0.728151963596792,0.466520567427102,0.999940942493989
"AT1G01290",36.9833995891958,-0.0334592715767086,0.15254937405626,-0.21933404698448,0.826389841875548,0.999940942493989
"AT1G01300",172.258159074738,0.0283666768465758,0.167632956471337,0.169218973665397,0.865624406177616,0.999940942493989
"AT1G01320",2221.60436015189,-0.0330276118885963,0.162324969406147,-0.203465997926415,0.838770819526593,0.999940942493989
"AT1G01340",17.9970264026211,0.125985953553537,0.128769329992575,0.978384787439689,0.327884049245776,0.999940942493989
"AT1G01350",71.0657780708025,0.010257432990775,0.164182049973021,0.0624759709874529,0.950183796924489,0.999940942493989
"AT1G01360",54.357680996763,0.0284707633686266,0.159490875267426,0.178510296096177,0.858322235945425,0.999940942493989
"AT1G01370",14.3198214342582,-0.0178547652814542,0.1183271278195,-0.150893253394018,0.880059922562064,0.999940942493989
"AT1G01390",33.3821004758966,0.0217672268258914,0.147492648568247,0.147581774666006,0.882672839291092,0.999940942493989
"AT1G01420",52.7154882600316,0.00426751309636625,0.159515236354817,0.0267530124011089,0.978656730461095,0.999940942493989
"AT1G01430",531.946947529796,0.0296003436093287,0.161347283161942,0.183457341389624,0.854439187303134,0.999940942493989
"AT1G01440",118.106463731794,0.0624193627957993,0.167414154144408,0.372843999450354,0.709264553350457,0.999940942493989
"AT1G01448",30.7980732867283,0.227279534343513,0.147090739717486,1.54516548614851,0.122306240306428,0.999940942493989
"AT1G01470",155.001408243912,-0.129696330860268,0.166494934317946,-0.778980642213376,0.435991117909651,0.999940942493989
"AT1G01480",4.45398439105678,0.0835587613086046,0.0696627860319735,1.19947487127852,0.230343350055639,0.999940942493989
"AT1G01490",263.250258543208,0.13382726078021,0.165402220584661,0.809101959497033,0.418456501259532,0.999940942493989
"AT1G01500",62.3439168479827,0.0164206398461647,0.162739420741892,0.100901427394215,0.919628709996113,0.999940942493989
"AT1G01510",190.051576117237,-0.0325869427957956,0.167188286438977,-0.194911638188777,0.845462122974949,0.999940942493989
"AT1G01520",26.6576249321699,-0.00837695289178129,0.142510711978038,-0.0587812156399319,0.95312637033422,0.999940942493989
"AT1G01540",357.480908237,0.0286717636953811,0.16423940943682,0.174572983388684,0.861415178692167,0.999940942493989
"AT1G01550",643.240777739254,-0.0309137036888292,0.163473961204083,-0.18910475687462,0.850010713307654,0.999940942493989
"AT1G01560",9.12253434108604,0.0255123639612951,0.101905137734935,0.25035405013293,0.802313560960564,0.999940942493989
"AT1G01570",9.08019842725181,0.0215856810833575,0.10347637730514,0.208604916846904,0.83475667193279,0.999940942493989
"AT1G01580",15.1281284941183,0.0560976161125269,0.112779125898647,0.497411339780565,0.618899010558763,0.999940942493989
"AT1G01600",98.0966311191642,-0.0176094628519102,0.161370387144539,-0.109124500247604,0.913103742541832,0.999940942493989
"AT1G01610",493.939071057371,-0.0556689094854914,0.163450184354252,-0.340586397656413,0.733414970953967,0.999940942493989
"AT1G01620",2673.11515776484,-0.00476370053873679,0.165761964629527,-0.0287382002824563,0.977073389520186,0.999940942493989
"AT1G01630",244.846020261678,-0.0722533512579986,0.165801932831529,-0.435781115600233,0.662995546490626,0.999940942493989
"AT1G01640",4.68122607839316,0.0564423969858337,0.0784662927178175,0.719320297045424,0.471943592768376,0.999940942493989
"AT1G01650",147.088522259541,0.0401737614164469,0.167568627387398,0.239745124387574,0.81052785068997,0.999940942493989
"AT1G01670",6.89710041428446,0.0392214026818113,0.0920004064120845,0.426317711099366,0.669876353981674,0.999940942493989
"AT1G01680",11.4062401356228,-0.0652564881597729,0.107641436061742,-0.606239479398457,0.544355740292614,0.999940942493989
"AT1G01690",25.2837677179851,0.075467470223965,0.139756310333475,0.539993292924598,0.589201657880443,0.999940942493989
"AT1G01710",141.636470545259,0.0538241332114612,0.167636409955662,0.321076627838171,0.748152321653206,0.999940942493989
"AT1G01715",10.1219978255211,0.092293491345964,0.106777125127019,0.864356398771502,0.387392136916163,0.999940942493989
"AT1G01720",100.60153578095,0.11251757325326,0.165465194519977,0.680007499943896,0.496499712061159,0.999940942493989
"AT1G01725",19.0198155754029,-0.136495461124994,0.13136452815253,-1.03905874016848,0.29877741838682,0.999940942493989
"AT1G01730",69.4118920589301,0.0239404576377215,0.162140279699935,0.14765274663413,0.882616825484689,0.999940942493989
"AT1G01740",33.6847564047598,-0.0052846237998636,0.148636832855461,-0.0355539316758891,0.971638042272795,0.999940942493989
"AT1G04053",9.7322637037906,0.00978697536606352,0.105745824294967,0.0925518849686564,0.926259569834052,0.999940942493989
"AT1G01760",34.0546955041653,0.0684966501616646,0.148407592350989,0.461544110220908,0.644408282133647,0.999940942493989
"AT1G01770",72.0389751087876,-0.135918926202336,0.164441289670067,-0.826549867585214,0.408492242212205,0.999940942493989
"AT1G01780",21.6350522874357,-0.0120128484782146,0.136004193784388,-0.0883270445120164,0.92961674454253,0.999940942493989
"AT1G01790",1160.44157811999,-0.114093149801731,0.157787745517352,-0.723079916172475,0.469630787420241,0.999940942493989
"AT1G01800",161.213915828603,0.0296700885471886,0.167589206102866,0.177040569838234,0.859476522754896,0.999940942493989
"AT1G01820",108.261476021257,0.0555161998305584,0.166657927371563,0.333114666107572,0.739047729064159,0.999940942493989
"AT1G01830",78.9239337876125,0.117591138887937,0.164821605927667,0.713444928691828,0.475570479678173,0.999940942493989
"AT1G01860",62.7455334797716,-0.00102461325154373,0.162888076875745,-0.00629029006417289,0.994981107772558,0.999940942493989
"AT1G01880",18.444017047597,0.197513621356446,0.128816561243576,1.53329369647566,0.125203507050942,0.999940942493989
"AT1G01900",54.5695763310365,0.125996037538336,0.160740684331417,0.783846591560823,0.433130131460398,0.999940942493989
"AT1G01910",182.134585462039,-0.0549993781121549,0.167191485403966,-0.328960401178721,0.742185619012197,0.999940942493989
"AT1G01920",43.4991208932528,0.0248882017788655,0.153317515371434,0.162331105605059,0.871045120794841,0.999940942493989
"AT1G01930",64.9133027158417,-0.0119105016993213,0.16169271038638,-0.0736613399012239,0.941279861470233,0.999940942493989
"AT1G01940",32.8357479414934,0.140517375981919,0.137984837695798,1.01835374326927,0.30850987642273,0.999940942493989
"AT1G01950",126.440169248026,-0.0252836677128939,0.167629173502553,-0.150830951346956,0.880109069927549,0.999940942493989
"AT1G01960",455.441287784069,-0.140895186133702,0.162526650724475,-0.866905122979223,0.385993996337566,0.999940942493989
"AT1G01970",157.903621634893,-0.0372732267513618,0.167446091699951,-0.222598368065539,0.823848106680889,0.999940942493989
"AT1G01990",69.5942365640664,-0.0160108081771428,0.164245177037458,-0.0974811465757159,0.922344305770493,0.999940942493989
"AT1G02000",44.8048071448066,0.04857515079063,0.155942393478043,0.311494197999913,0.755424952980632,0.999940942493989
"AT1G02010",71.4548804583791,0.0511397927449849,0.164260891065204,0.311332736680971,0.755547682766434,0.999940942493989
"AT1G02020",13.5407386416165,0.0355664105141439,0.11528094067203,0.308519433540442,0.757687115140274,0.999940942493989
"AT1G02030",4.92769971740135,0.0469290075665741,0.071879103259663,0.652888050050419,0.51382845343505,0.999940942493989
"AT1G02050",12.1988886892004,0.0108038662831898,0.110587281041295,0.0976953785413665,0.922174185392794,0.999940942493989
"AT1G02060",16.0299045185356,0.0612815694658765,0.121876458564706,0.502817116509346,0.615092858349241,0.999940942493989
"AT1G02080",732.113589665947,0.0930663689566495,0.160351456978618,0.580389917935447,0.561651702519234,0.999940942493989
"AT1G02090",119.957046647059,0.0465823197323219,0.16746196542449,0.278166565251058,0.780884499429812,0.999940942493989
"AT1G02100",107.605461623109,-0.0618644163970695,0.167294953230322,-0.369792484486357,0.711537115445526,0.999940942493989
"AT1G02110",57.1658960382327,0.0865137364124466,0.161041789412314,0.537212960239447,0.591120519965241,0.999940942493989
"AT1G02120",253.812939919498,-0.0738664433788091,0.165912020006634,-0.445214538258625,0.656164721358933,0.999940942493989
"AT1G02130",155.257243110364,0.0229580065296064,0.167636933719664,0.136950766279218,0.891069711143134,0.999940942493989
"AT1G02140",404.738590379313,0.0538455008389641,0.16301359934615,0.330312937417118,0.741163518395659,0.999940942493989
"AT1G02145",85.7780451642251,0.0454060322626624,0.166205239240645,0.273192544772431,0.784705210498045,0.999940942493989
"AT1G02150",290.736386230565,-0.0495286129802155,0.164694145244091,-0.300730866338994,0.763619729751683,0.999940942493989
"AT1G02160",32.2655056281877,0.079991897677403,0.148318248553336,0.539326067140265,0.589661885340182,0.999940942493989
"AT1G02170",57.5418797982089,0.0405056776514294,0.159667351564182,0.253687915873942,0.79973667046031,0.999940942493989
"AT1G02180",25.5781650234626,-0.000369008323978811,0.140270024570921,-0.00263069978855133,0.997901007675649,0.999940942493989
"AT1G02205",368.153081493114,-0.0286565166475947,0.164779928700103,-0.17390781070035,0.861937914119062,0.999940942493989
"AT1G02220",4.0298268677586,0.110417475558098,0.0739794913293817,1.49254169735341,0.135557194614834,0.999940942493989
"AT1G02230",8.89525832199931,0.0341638142141672,0.102036405640287,0.334819851794921,0.737760984433138,0.999940942493989
"AT1G02260",48.6910469679241,0.00104899201199159,0.157744192172581,0.00664995647411179,0.9946941415052,0.999940942493989
"AT1G02270",83.5251634417335,0.176050164174832,0.1660491339444,1.06022934292317,0.289040274909184,0.999940942493989
"AT1G02280",226.742344210533,-0.127941783516402,0.166835163288753,-0.766875405605981,0.44315559774526,0.999940942493989
"AT1G02290",47.900269059658,-0.109913199102727,0.157567485550806,-0.697562690161011,0.485450721300677,0.999940942493989
"AT1G02300",84.7139854895314,-0.0842717576962271,0.165744887534715,-0.508442576719457,0.611143000246661,0.999940942493989
"AT1G02305",250.929265203168,-0.00802340660388651,0.165985803741917,-0.0483379085621184,0.961446943187116,0.999940942493989
"AT1G02330",60.2247898982538,0.144984166729724,0.157993246123659,0.917660534781636,0.358796615125548,0.999940942493989
"AT1G02335",46.3018000900035,0.0442345706497549,0.157576990889846,0.28071719354431,0.778927320267285,0.999940942493989
"AT1G02340",117.745829492347,-0.0126749781188158,0.165409524001286,-0.0766278616382285,0.93891959373103,0.999940942493989
"AT1G02350",22.2258762603873,0.0147050304422573,0.135827662065714,0.108262412962265,0.913787537434157,0.999940942493989
"AT1G04107",142.477849971729,0.20959883196792,0.167242043959049,1.25326638568972,0.210108777336352,0.999940942493989
"AT1G02360",5.91552697511254,0.00997359946467559,0.0811714587802326,0.122870767811117,0.902209434097649,0.999940942493989
"AT1G02370",23.7222718031806,0.0350311280799804,0.136285638363621,0.257041963486383,0.797146378897219,0.999940942493989
"AT1G02380",21.8024877982444,0.133574026621371,0.135833477883156,0.98336602068211,0.32542732752231,0.999940942493989
"AT1G02390",30.9468626331851,0.100972831456432,0.144072660263537,0.700846581660481,0.483398764226314,0.999940942493989
"AT1G02400",13.5956476885636,0.0577338105685134,0.117858777213529,0.489855842165367,0.624235912087752,0.999940942493989
"AT1G02410",64.716138756062,-0.0787489013764257,0.162856503250989,-0.483547784733292,0.628706839349442,0.999940942493989
"AT1G02420",20.7554058195751,0.0747240425719301,0.128386649210952,0.582023466078247,0.560550874778818,0.999940942493989
"AT1G02450",7.76088936634496,0.0182111888703226,0.0876325866783268,0.207812978717272,0.835374998292986,0.999940942493989
"AT1G02460",5.05705493520236,0.048149366426754,0.0773320457883405,0.622631483958667,0.533526716833987,0.999940942493989
"AT1G02470",4.7724880611199,0.0205015749591746,0.0748499944836491,0.273902157249365,0.78415981371873,0.999940942493989
"AT1G02475",132.393209631975,-0.0707772655309411,0.167618963340739,-0.422250944167121,0.672841860366111,0.999940942493989
"AT1G02500",1055.17875829499,0.00870432872232881,0.162918824087936,0.0534273971780611,0.957391376590038,0.999940942493989
"AT1G02520",10.1881919801231,0.0228609187115886,0.0916830647662002,0.249347235172449,0.803092196483714,0.999940942493989
"AT1G02530",7.97231764423178,0.00780559609632107,0.0418432536999054,0.186543717472399,0.852018398884343,0.999940942493989
"AT1G02560",804.542739662977,-0.112989472411119,0.162429352205652,-0.695622255933536,0.486665424548478,0.999940942493989
"AT1G02610",71.1914996273306,0.122911247698017,0.163609475783143,0.751247732502548,0.452503578531552,0.999940942493989
