"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G01010",37.4463218052338,-0.135071484838702,0.238661057501069,-0.56595527671328,0.571424183405534,0.99995876104307
"AT1G01020",57.8847042416709,0.117048083313239,0.222476525011292,0.526114309396456,0.598808787042812,0.99995876104307
"AT1G01030",25.3268042429634,-0.2449316559751,0.24467713503075,-1.00104023183171,0.316807358395124,0.99995876104307
"AT1G01040",265.993283519974,-0.0705527946772931,0.180341660683704,-0.391217394859381,0.695636551654934,0.99995876104307
"AT1G01050",191.185613132478,0.033608296910168,0.188724762146108,0.178081013471613,0.85865935274959,0.99995876104307
"AT1G01060",1499.00967169553,-0.0691853292729804,0.157744753752408,-0.438590365937441,0.660958378997513,0.99995876104307
"AT1G01070",34.8825267105211,-0.253578102002178,0.241941384311164,-1.0480972601035,0.294593798529724,0.99995876104307
"AT1G01080",162.532540133263,0.0349445107754036,0.232974241149602,0.149993023275755,0.880770119609419,0.99995876104307
"AT1G01090",398.373255867097,-0.161773797326594,0.215273953876003,-0.751478729376497,0.452364597220431,0.99995876104307
"AT1G01100",336.671860383953,0.112794305873068,0.24462599811674,0.461088791630562,0.644734902840274,0.99995876104307
"AT1G01110",18.890807405394,-0.023922241326891,0.244236282526097,-0.0979471234964238,0.921974280715767,0.99995876104307
"AT1G01120",777.951124092139,-0.141652397628191,0.242130727454654,-0.585024458139953,0.558531271260798,0.99995876104307
"AT1G01130",10.3715354890482,-0.156093370472333,0.236297734572912,-0.660579208490756,0.508882206320517,0.99995876104307
"AT1G01140",723.475505810772,0.485983570438421,0.165072932881017,2.94405364923585,0.00323943839882442,0.317003558270925
"AT1G01160",99.4853803998105,-0.0595788874769519,0.186211734272735,-0.319952379529905,0.749004430052069,0.99995876104307
"AT1G01170",246.95212612904,0.143254991936245,0.203673574066762,0.70335581134,0.481834037372087,0.99995876104307
"AT1G01180",107.133567185276,0.110006062025163,0.210947194413071,0.521486253141401,0.602028079485325,0.99995876104307
"AT1G01190",7.8168108264518,-0.313486061949,0.195893093217384,-1.60029155086709,0.1095339203522,0.99995876104307
"AT1G01200",8.04713694828787,-0.0302317017929836,0.233879444646099,-0.129261901740572,0.897150416476276,0.99995876104307
"AT1G01210",48.0742614065913,0.171417265371306,0.224253557684943,0.76439039425244,0.444634631343779,0.99995876104307
"AT1G01220",125.479608970248,-0.0523644537004627,0.19023163814648,-0.275266796893909,0.78311127168998,0.99995876104307
"AT1G01225",12.2518736526398,-0.176251064692736,0.240729534609624,-0.732153887883143,0.464074645775909,0.99995876104307
"AT1G01230",149.329710237862,0.180856433287356,0.176814232068258,1.02286128877645,0.306373434903176,0.99995876104307
"AT1G01240",209.271065350493,0.521361449545978,0.163552386941621,3.18773366317225,0.00143392548555704,0.19312927825474
"AT1G01250",49.9018973525892,0.702067139756395,0.240093188259945,2.92414434930274,0.00345404531881246,0.324697679762077
"AT1G01260",135.920606226096,-0.100734868438762,0.192727124830906,-0.522681322243275,0.60119603812467,0.99995876104307
"AT1G01290",56.0213857446494,0.0789823996153738,0.220798309999469,0.357712881115638,0.720558192400247,0.99995876104307
"AT1G01300",152.491058940845,-0.0929594337257426,0.169137486888649,-0.549608696663099,0.582587792602631,0.99995876104307
"AT1G01320",2220.47177950163,0.0398538899884727,0.165360633389767,0.24101195775257,0.809545848719267,0.99995876104307
"AT1G01340",46.4879245548454,-0.113362214684559,0.235569503979916,-0.481226189168461,0.630355749517047,0.99995876104307
"AT1G01350",92.0341084103095,0.0296779103326155,0.194467390224391,0.152611243964199,0.878704857472942,0.99995876104307
"AT1G01360",138.855582123806,0.281585652045064,0.204938716465406,1.3739992955045,0.169441901132859,0.99995876104307
"AT1G01370",12.5902525112216,-0.1962926697465,0.239504538653016,-0.81957807918989,0.412456674319776,0.99995876104307
"AT1G01390",29.7123202631915,-0.0677036122787667,0.237572171481223,-0.284981241096741,0.775658513715624,0.99995876104307
"AT1G01420",83.0086090099871,-0.385547388769584,0.232246819960583,-1.66007607266708,0.0968991497530665,0.99995876104307
"AT1G01430",461.350626745143,-0.134458786025874,0.222694026769794,-0.603782633850653,0.54598816674342,0.99995876104307
"AT1G01440",176.007718500097,0.00187122156849244,0.169360843099598,0.0110487261060221,0.991184571380115,0.99995876104307
"AT1G01448",45.0085130710184,-0.18058109300953,0.225334531669825,-0.801391121331238,0.422905253556333,0.99995876104307
"AT1G01470",278.671567698973,0.234761347787713,0.151681370399281,1.54772696982982,0.121688045893298,0.99995876104307
"AT1G01480",9.86090985911206,-0.140875415154287,0.202912266076303,-0.694267615646816,0.48751439603668,0.99995876104307
"AT1G01490",493.433602793638,0.0818798330560958,0.134635534756244,0.608159155042822,0.543081921538841,0.99995876104307
"AT1G01500",87.8880950369849,0.151251024073062,0.194751763696024,0.776634938768205,0.437374182024485,0.99995876104307
"AT1G01510",193.702880448572,-0.0475058834423293,0.166200453883311,-0.285834859847514,0.775004607193785,0.99995876104307
"AT1G01520",40.4284212081214,-0.3827315163803,0.244679231780142,-1.56421741884578,0.117766517871234,0.99995876104307
"AT1G01540",301.216166990886,-0.083292703223203,0.216797961029019,-0.384195048827299,0.700833887719667,0.99995876104307
"AT1G01550",919.671777740883,0.191557753687192,0.142425600327153,1.34496714949547,0.178635843384559,0.99995876104307
"AT1G01560",60.929379835621,0.191405524262884,0.224475610933691,0.852678486837592,0.393837624213064,0.99995876104307
"AT1G01570",11.0914918076865,-0.267367646995556,0.236782110497217,-1.12917165251257,0.258825429543123,0.99995876104307
"AT1G01580",19.5094721943681,-0.103832339552411,0.232879932216828,-0.445862116860012,0.655696848490205,0.99995876104307
"AT1G01600",74.3395487880374,0.264642169200665,0.242340236234178,1.09202736331798,0.274821074048035,0.99995876104307
"AT1G01610",380.918443521427,0.0401008315216239,0.207391075801622,0.193358520209336,0.846678198445434,0.99995876104307
"AT1G01620",1736.02248590084,-0.00549404295554473,0.242522443240369,-0.0226537506473142,0.98192646799405,0.99995876104307
"AT1G01630",268.819320333907,0.0539806493617742,0.156692038924568,0.344501544126059,0.730469134980485,0.99995876104307
"AT1G01640",7.24334325461891,-0.459758627863112,0.226752955800007,-2.02757501546578,0.0426036411009896,0.893586492325095
"AT1G01650",241.619239678856,0.140179688295217,0.190885858015387,0.734363926969996,0.462726965982437,0.99995876104307
"AT1G01670",10.0453145153245,-0.105385165959601,0.217549564874339,-0.48441910706865,0.628088460918033,0.99995876104307
"AT1G01680",61.2317108245987,0.106413367683944,0.226516462424636,0.469782048266575,0.638510741297416,0.99995876104307
"AT1G01690",27.4895264081857,-0.0607032976410755,0.235650645151473,-0.257598690646725,0.79671664032937,0.99995876104307
"AT1G01710",173.698634970876,-0.191286013639028,0.170147311724142,-1.12423764854515,0.260912221750944,0.99995876104307
"AT1G01715",17.5178226619861,-0.00198277547077691,0.244511985631462,-0.00810911361116434,0.993529934357398,0.99995876104307
"AT1G01720",245.703763914293,-0.252861005918384,0.21964263781431,-1.15123824970704,0.249634233300842,0.99995876104307
"AT1G01725",50.4479472927708,0.438844815735017,0.217759414836104,2.01527367285273,0.0438759818685801,0.896391751963559
"AT1G01730",132.461088108831,0.233038542624497,0.175289559360474,1.32944907543104,0.183699856122912,0.99995876104307
"AT1G01740",44.8073740073778,-0.0263459214235802,0.234143686477943,-0.112520315281113,0.910410862763036,0.99995876104307
"AT1G04053",14.6567094495738,0.331818298213804,0.236623514714313,1.40230483269773,0.160824237909711,0.99995876104307
