"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G01010",27.2623337779947,-1.09013844698192,0.343739876551498,-3.17140524375152,0.00151703351161101,0.0197858277208604
"AT1G01020",55.9559075246472,0.166637806479897,0.288880611869234,0.5768397034389,0.564047745866643,0.849432594453233
"AT1G01030",24.5011462049741,0.570595750807381,0.361749679087975,1.57732206493158,0.114721437833036,0.403450038113502
"AT1G01040",196.885787669959,-0.202912592166879,0.28578213813898,-0.710025453263981,0.477688352230038,0.801259450183045
"AT1G01050",203.961744100455,0.120130544574531,0.237132110715291,0.506597542661626,0.612437232899436,0.871527600591219
"AT1G01060",1411.70222257406,0.2453652806655,0.172151584323303,1.42528621871234,0.154074482175685,0.472150039500466
"AT1G01070",31.0280088947675,-0.869029802045181,0.336049721033637,-2.58601554368854,0.00970925519422573,0.0791097022094913
"AT1G01080",181.533291000534,0.961619702082267,0.20892705922671,4.60265752862008,4.17133836929626e-06,0.000192798685166321
"AT1G01090",412.166396329109,0.325224246109502,0.227876963464903,1.42719229343949,0.153524475241458,0.47085860457662
"AT1G01100",450.488054014457,0.135128602618903,0.252633558385289,0.5348798611023,0.592732935028061,0.863104849728812
"AT1G01110",21.6098469474359,0.226649780024768,0.356157445105973,0.636375241172705,0.524531874363491,0.828908503341678
"AT1G01120",618.710589155291,0.92332906912702,0.254629669618005,3.62616450200873,0.000287662139860099,0.0055243929380548
"AT1G01130",10.3622846035866,0.205547012587825,0.414279736411212,0.496155120615893,0.619784972181878,0.874743619571265
"AT1G01140",530.493550857417,-0.797515032365673,0.226836062287526,-3.5158211808261,0.000438396146516464,0.00773873781908177
"AT1G01160",86.9757251215257,-0.0439310391904873,0.261663707323453,-0.167891220528273,0.866668857094213,0.963539390319948
"AT1G01170",208.894729740355,-0.00469697956459315,0.214811423577917,-0.0218655948848524,0.982555169514251,0.996110997695854
"AT1G01180",88.3060332756917,-0.376689700467103,0.275183700329936,-1.36886632462412,0.17104106394295,0.499083123808424
"AT1G01190",13.491831063058,1.05080349787728,0.402762545225944,2.60899011174882,0.00908098663879474,0.0752762719591723
"AT1G01200",7.17960265425996,0.722275365136685,0.42779690999423,1.68836040715307,0.0913420658862759,0.352294703687911
"AT1G01210",39.5427110397575,0.128204060378327,0.30230687825772,0.424085820068679,0.67150322643038,0.897896591824484
"AT1G01220",108.54307820654,0.0797354814097502,0.253277206895186,0.314815069177335,0.75290206953467,0.927959862573529
"AT1G01225",17.6685641514471,0.487309493797359,0.38916964471004,1.25217755398276,0.210505173086212,0.558914969020633
"AT1G01230",145.568766905371,-0.0135360493103897,0.22279250145364,-0.0607563056300004,0.95155328905387,0.987278061996086
"AT1G01240",189.725471171156,-0.482719668754803,0.233387983955649,-2.06831414614102,0.0386104924062685,0.204512259323526
"AT1G01250",31.275729522091,0.13970915965136,0.348825426157711,0.40051311967206,0.68877862227104,0.904661993342654
"AT1G01260",115.932104541659,-0.00534558532541801,0.235009769703993,-0.0227462259639293,0.981852702374466,0.996012791337005
"AT1G01290",41.6473357879225,-0.430518311617113,0.319467533624607,-1.347612092949,0.177783179033689,0.509640429025676
"AT1G01300",126.184591265273,0.463204510367946,0.299857854616709,1.54474696339048,0.122407480420021,0.419653028088986
"AT1G01320",2154.96693317464,0.137993257800518,0.17554221685217,0.786097272069471,0.431810502352499,0.774085347932686
"AT1G01340",40.180237962142,-1.24161989258814,0.355706413030371,-3.49057494356204,0.000481982410544789,0.00829806184308308
"AT1G01350",70.7178557069541,-0.020800030291152,0.272553623872448,-0.0763153686809396,0.939168199061697,0.984570651754438
"AT1G01360",92.371254542307,-0.294379254643114,0.2759656404956,-1.0667242998601,0.286096350799202,0.648380169841724
"AT1G01370",14.2666562354065,0.194458110159053,0.398042534631132,0.488536006181497,0.625170228375963,0.877659205295644
"AT1G01390",28.9360241801546,0.176376620049728,0.356467872108317,0.494789667878214,0.620748598392011,0.875217867494849
"AT1G01420",63.255622608485,-0.176186402792897,0.288042900086434,-0.611667229916196,0.54075794744421,0.836043550535454
"AT1G01430",401.568754494824,0.986848991579375,0.184407911782894,5.35144605260325,8.72541509512018e-08,7.00239784417811e-06
"AT1G01440",155.120967274331,-0.212856559204068,0.247096605576647,-0.861430527171052,0.389000968854232,0.7423166751053
"AT1G01448",30.0337431438693,-0.0533456849446175,0.376585254378554,-0.141656329674005,0.887351470863947,0.969747838495802
"AT1G01470",214.042957255436,-0.638960436800082,0.22888287472269,-2.79164807578651,0.00524403571246024,0.0506495063565219
"AT1G01480",6.49260675520027,-0.536054721878168,0.430201933195957,-1.2460537262021,0.212744671541795,0.562018985633535
"AT1G01490",392.125579182837,0.0565862868207795,0.235834848834321,0.239940310350539,0.810376530335592,0.948071509967343
