"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G01010",34.5495010848428,0.0327407472063289,0.194784970840306,0.168086619132291,0.866515135966385,0.999840572172048
"AT1G01020",65.3771241113208,-0.101870905388172,0.183509516895593,-0.555126007149434,0.578808475127954,0.999840572172048
"AT1G01030",19.8963830060034,0.0770754170447246,0.19022242484368,0.405185756138179,0.685340974271058,0.999840572172048
"AT1G01040",279.615298566949,-0.14002255371598,0.161265396439962,-0.868274017905071,0.385244342262762,0.999840572172048
"AT1G01050",199.673997882415,-0.0326286622211957,0.162799762747295,-0.200422050195758,0.84115051577112,0.999840572172048
"AT1G01060",1347.22860945148,0.251018136126083,0.128498875974048,1.95346561768198,0.0507644475299478,0.999840572172048
"AT1G01070",36.5583388114686,-0.264049909380219,0.195360350186372,-1.35160440247122,0.176501901218859,0.999840572172048
"AT1G01080",158.104051827809,0.123041432466114,0.18089900312019,0.680166448370998,0.49639907412432,0.999840572172048
"AT1G01090",417.221281427898,-0.24184801986243,0.15721312904381,-1.53834492916324,0.123964299726039,0.999840572172048
"AT1G01100",395.531043003074,-0.145331593955103,0.169736852440913,-0.856217090544286,0.391877710965281,0.999840572172048
"AT1G01110",21.2600262859829,-0.142507987933763,0.19355873532686,-0.736251906653099,0.461577408558593,0.999840572172048
"AT1G01120",597.78149833341,0.302456905402648,0.190593210257896,1.58692382059879,0.11252989917191,0.999840572172048
"AT1G01130",9.33448810303535,-0.0360834908229055,0.169530014721634,-0.212844261720581,0.831448438794178,NA
"AT1G01140",750.482150058424,0.393371344039122,0.152520263903451,2.57914151189862,0.00990462026499328,0.626256598069435
"AT1G01160",98.1775223517851,0.00854680355408484,0.180241215240613,0.0474186968983498,0.962179527811063,0.999840572172048
"AT1G01170",244.43353272184,0.20609936065184,0.158890240182769,1.29711781173449,0.194590653831989,0.999840572172048
"AT1G01180",104.186228127452,0.198287407119056,0.178226268729556,1.11255994154229,0.26589747288441,0.999840572172048
"AT1G01190",2.68519708761876,0.0808511110326122,0.0989271867020859,0.81727898799034,0.413769011765005,NA
"AT1G01200",9.93746417055109,-0.153393053771783,0.169610207946105,-0.904385742045224,0.365790895833717,NA
"AT1G01210",46.0092685896359,0.265351810259952,0.1914710051978,1.38585897110546,0.165789971184831,0.999840572172048
"AT1G01220",132.335098567,-0.126801927802814,0.169038853861246,-0.750134805734652,0.453173518752633,0.999840572172048
"AT1G01225",13.1034995188714,-0.16822139136821,0.180381817957074,-0.932585075776552,0.351034241928769,NA
"AT1G01230",163.961617019947,-0.0194687352708677,0.159048118601016,-0.122407831303597,0.902576036669779,0.999840572172048
"AT1G01240",273.042978390807,-0.15346754328292,0.144799566266056,-1.05986189904006,0.289207431475611,0.999840572172048
"AT1G01250",56.5535611201894,0.398259501190682,0.194374738056568,2.04892623996632,0.040469328038245,0.999840572172048
"AT1G01260",128.957187165581,0.047283851229583,0.169979921922611,0.278173155363082,0.780879440829842,0.999840572172048
"AT1G01290",57.545533292783,0.0539637177616442,0.189766459560661,0.284369102351272,0.776127534752136,0.999840572172048
