"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G01010",19.491222046088,-0.911312966187478,0.422046048148054,-2.1592737811107,0.0308289329798466,0.172140316007167
"AT1G01020",56.0197915554268,-0.210355912644025,0.327367009431668,-0.642569063416676,0.520503762407952,0.828774634504012
"AT1G01030",22.4476671954505,0.745255971240418,0.418196666647042,1.78207056793548,0.0747377246865815,0.307031989031116
"AT1G01040",210.107300676422,0.614649273085787,0.26637300866405,2.30747580683366,0.0210283094382916,0.132483567404026
"AT1G01050",192.796111694551,-0.326045987541557,0.24680427830141,-1.32107105186958,0.186477674257713,0.518989618631747
"AT1G01060",1205.03279149217,0.430726097833731,0.163218495186466,2.63895398215537,0.0083162268711585,0.0686503948820716
"AT1G01070",33.4565456792138,-0.449699295165361,0.361887487264029,-1.24264947253417,0.213997030812843,0.558908042415381
"AT1G01080",174.77611374537,0.533015588726515,0.234511974032638,2.27287152788341,0.023033923039019,0.141703673995322
"AT1G01090",465.771497213218,0.710398109744176,0.223064259369742,3.18472404208264,0.00144892104944756,0.0179329204817768
"AT1G01100",410.931298572682,0.34508962646374,0.260612388800911,1.32414897101213,0.185453574350453,0.517760976583508
"AT1G01110",24.1931726034085,-0.215894956513105,0.396496087432843,-0.544507154940521,0.586092526136362,0.860499971541317
"AT1G01120",617.172386251506,1.02637480170347,0.182686628327811,5.61822620023261,1.92927819013744e-08,1.22899861194669e-06
"AT1G01130",9.45640469762262,0.67116120263321,0.473176497426512,1.41841618568016,0.156069292859102,0.471978822866228
"AT1G01140",398.201428751945,-0.239157022801861,0.194401994732282,-1.23021897553681,0.218615115941569,0.563434810851146
"AT1G01160",79.7189795701572,0.0130465644695043,0.291997559878435,0.0446803886817954,0.964362065649726,0.989347064621878
"AT1G01170",155.063018257812,0.235820683558092,0.239819897965482,0.98332409261568,0.325447956161104,0.684663836725951
"AT1G01180",71.0086812346085,0.0270188904186136,0.310928778841195,0.0868973612520226,0.930753097003398,0.981271490867327
"AT1G01190",14.5905833659406,0.941596972310983,0.454978087194519,2.06954356443197,0.0384951076844403,0.199119193502781
"AT1G01200",12.2934938354147,-0.160527567594323,0.458841152173054,-0.34985433811695,0.726448016866045,0.916887249117995
"AT1G01210",45.9818785245273,-0.000359154472626937,0.34480783110873,-0.00104160764409577,0.999168917492642,0.999587855836607
"AT1G01220",130.055610176221,0.0643016278282466,0.251866794475689,0.255300139750868,0.798491292013734,0.941988332164684
"AT1G01225",14.8167345324468,0.0521423055888134,0.450571603592055,0.115724793069789,0.907870656237409,0.975598823948406
"AT1G01230",138.435737191154,-0.155868396858551,0.259407803408463,-0.600862405874202,0.547931634536052,0.839009988852353
"AT1G01240",123.257167890846,0.286819457553092,0.253849478472724,1.12988003473054,0.25852677780433,0.61263952292218
"AT1G01250",45.6964967637822,-0.901176134904349,0.332178523796144,-2.71292714714271,0.00666917669696191,0.0583094396567454
"AT1G01260",110.362079688319,-0.00137733513876766,0.250176154836673,-0.00550546130052581,0.995607299618758,0.998343896190993
"AT1G01290",42.1137593125084,-0.3656174793033,0.355705933434713,-1.02786443783178,0.304013599846248,0.663218141342459
"AT1G01300",166.679387497478,0.149368597967157,0.243705360227622,0.612906494250456,0.539938168920835,0.837855317504343
"AT1G01320",2255.19625510003,0.473818532519196,0.195331981564259,2.42570893268353,0.0152785184707279,0.105865539485476
"AT1G01340",36.5179950816283,-0.491354014146444,0.365197748395339,-1.34544645005461,0.178481103450843,0.508356514684589
"AT1G01350",70.4261852572143,0.118845957930853,0.299061479850305,0.397396408224628,0.691075163730353,0.90180312288934
"AT1G01360",89.346876465682,-0.765071030559444,0.281358279750117,-2.71920567341728,0.00654389042290353,0.0574911341998342
"AT1G01370",15.2354795029097,0.257797682444606,0.445986715222687,0.578038927271375,0.563237838121585,0.847766437748554
"AT1G01390",40.4766202829081,-0.236211360815143,0.359270231941631,-0.657475459457269,0.510875245407703,0.823365032200576
"AT1G01420",79.5702115539264,-0.773876219279249,0.282827967538344,-2.73620825413714,0.00621516789985703,0.0552587189015303
"AT1G01430",373.113653570669,0.950907096701723,0.222165124733576,4.28018167946957,1.86740807360675e-05,0.000510606826034041
"AT1G01440",129.388167872123,-0.218142731235438,0.25719326567175,-0.848166574912767,0.396345209281487,0.749068843530398
"AT1G01448",35.2178795423837,0.972336564721767,0.38506715662115,2.52510905695965,0.0115662390137509,0.0868102896923122
"AT1G01470",214.127828790877,-0.803505219849101,0.228815759341081,-3.51158164176694,0.000445448618352755,0.00705611256148264
"AT1G01480",5.72501183295203,-0.0362165747177915,0.470989777039269,-0.076894608934945,0.938707386297408,NA
"AT1G01490",277.303016584841,0.218776759567903,0.207012693993846,1.05682774977271,0.290590207219581,0.648663621315449
"AT1G01500",70.2201936002243,-0.0405154226918214,0.301832960251947,-0.134231273675354,0.893219696868449,0.972387215021619
"AT1G01510",172.615460716806,0.246934411787223,0.229300562936502,1.07690277173722,0.281523704704996,0.6382041841482
"AT1G01520",31.8852992245441,-0.795894999213738,0.378413833959463,-2.10323970158817,0.0354448214133803,0.188404153591061
"AT1G01540",349.559948371657,0.0288648266207296,0.217006427583291,0.13301369430475,0.894182550248483,0.972542964875475
"AT1G01550",676.36951959634,0.0993367472806337,0.18473023197719,0.537739525455149,0.59075688756289,0.863163610872677
"AT1G01560",29.1003831815809,-1.95301496039314,0.411570409062459,-4.74527545564325,2.08222783731953e-06,7.70988236514169e-05
"AT1G01570",7.31873765445123,0.328427892126215,0.473191539406629,0.694069662653005,0.487638522783363,NA
"AT1G01580",25.5250542522952,-0.378453499296436,0.394389917698286,-0.959592226660213,0.33726048280951,0.696829872235925
"AT1G01600",122.274012358369,-0.756507945252922,0.254174272740019,-2.97633563419975,0.00291715407994371,0.0303551402007257
"AT1G01610",380.669719966074,0.448203800660828,0.201449682288723,2.22489207016198,0.0260884844948621,0.154402475833228
"AT1G01620",1682.94255706418,1.46259354349414,0.223345901425082,6.54855779381624,5.80953744947483e-11,5.76831894354839e-09
"AT1G01630",233.757185499187,0.307528363163976,0.228543231224957,1.34560258694021,0.178430716933436,0.508294459377777
"AT1G01640",2.97074582343216,0.0150235575900951,0.415786789750436,0.0361328401008425,0.971176436803531,NA
"AT1G01650",191.815945688178,-0.192385607271256,0.244419519982761,-0.787112286632529,0.431216137517738,0.772202272324282
"AT1G01670",9.68580072624425,-0.683648353948956,0.466948155027923,-1.46407764242708,0.143172735269837,0.44957756606905
"AT1G01680",31.7860278921289,-0.6289531497081,0.390111675054742,-1.61223872528255,0.106910001363431,0.381159808290103
"AT1G01690",22.5178527612626,-0.263742132124818,0.428558478639997,-0.615416904040231,0.538279430725327,0.836963176288486
"AT1G01710",152.474192517576,0.08418105724496,0.249734167710493,0.337082658799607,0.736054589506238,0.921520021083007
"AT1G01715",14.0927334234291,-0.148516685612619,0.442942560802675,-0.335295586279824,0.737402122870324,0.922232631748242
"AT1G01720",162.349750191167,-0.575534651352596,0.247080691627805,-2.32933883890678,0.0198411223736512,0.127305511894189
"AT1G01725",29.7638932278128,-0.157357435455304,0.379546023921103,-0.414593818767061,0.678439273925225,0.897432361973282
"AT1G01730",82.1893266751995,-0.517856941290064,0.289577056110806,-1.7883217277128,0.0737241163487836,0.304578967890965
"AT1G01740",37.560344621873,-0.504119520210075,0.352250320697747,-1.4311399893448,0.1523900983702,0.465523217578183
"AT1G04053",8.71343394903804,0.545747337553325,0.471070498003432,1.15852582546859,0.246649518872872,0.598702799635011
"AT1G01760",28.023179990801,0.346225463289056,0.394801428873304,0.87696101880159,0.380507811367489,0.73580323863294
"AT1G01770",76.3886960920892,0.37768728662362,0.312373368871863,1.20908926387559,0.226628553413036,0.574671034357238
"AT1G01780",21.4886573986768,0.285008448036898,0.423522140300753,0.672948167088755,0.500980267148298,0.817473585018977
"AT1G01790",1198.67117389329,0.0286962990696836,0.206727997469143,0.138811865934932,0.889598817108288,0.971276047889426
"AT1G01800",213.10589720795,-0.581634656857357,0.229859487243293,-2.53039221409962,0.0113935085409779,0.0859859139273033
