StepN	DirN	GainBefore	GainNow
0	0	0.	8.884467
1	1	8.884467	11.620525
2	1	11.620525	11.392434
3	1	11.392434	11.363438
4	1	11.363438	10.794675
0	0	0.	11.392434
1	1	11.392434	11.255922
2	1	11.255922	11.189542
3	1	11.189542	11.193626
4	1	11.193626	9.002009
0	0	0.	11.189542
1	1	11.189542	10.980279
2	1	10.980279	10.843767
3	1	10.843767	10.293783
4	1	10.293783	10.620779
0	0	0.	10.843767
1	1	10.843767	10.468034
2	1	10.468034	9.998775
3	1	9.998775	10.275004
4	1	10.275004	10.411516
