StepN	DirN	GainBefore	GainNow
0	0	0.	8.855976
1	1	8.855976	18.936581
2	1	18.936581	21.137243
3	1	21.137243	22.484741
4	1	22.484741	16.792767
0	0	0.	10.847425
1	1	10.847425	12.645063
2	1	12.645063	19.443284
3	1	19.443284	20.526723
4	1	20.526723	14.583307
0	0	0.	12.320926
1	1	12.320926	16.267295
2	1	16.267295	16.265700
3	1	16.265700	14.581638
4	1	14.581638	15.445270
