StepN	DirN	GainBefore	GainNow
0	0	0.	2.594837
1	1	2.594837	23.946481
2	1	23.946481	40.370124
3	1	40.370124	40.714317
0	0	0.	2.939030
1	1	2.939030	24.290674
2	1	24.290674	38.183243
3	1	38.183243	34.785327
4	1	34.785327	35.536154
0	0	0.	24.290674
1	1	24.290674	32.380127
2	1	32.380127	31.077603
3	1	31.077603	30.740592
4	1	30.740592	28.209518
