StepN	DirN	GainBefore	GainNow
0	0	0.	2.142194
1	1	2.142194	2.438608
2	1	2.438608	3.019349
3	1	3.019349	2.932215
4	1	2.932215	1.393467
0	0	0.	2.438608
1	1	2.438608	2.619725
2	1	2.619725	2.657577
3	1	2.657577	2.317473
4	1	2.317473	2.024066
0	0	0.	3.019349
1	1	3.019349	2.387174
2	1	2.387174	2.246777
3	1	2.246777	2.333911
4	1	2.333911	2.361936
