2	5	2	0.000000	0.000000	0.000000	13.427693	0.013059	0.803277	0	0.000000
7	4	2	0.000000	0.000000	0.000000	11.350327	0.000095	1.000000	0	0.000000
12	6	3	0.000000	0.000000	0.000000	16.928385	0.000732	0.834003	0	0.000000
20	3	3	0.000000	0.000000	0.000000	6.206800	0.000402	1.000000	0	0.000000
5	4	3	0.000000	0.000000	0.000000	14.210917	0.000486	0.753343	0	0.000000
16	5	3	0.000000	0.000000	0.000000	11.609791	0.000282	1.000000	0	0.000000
17	3	3	0.000000	0.000000	0.000000	11.549501	0.000420	1.000000	0	0.000000
6	4	4	0.000000	0.000000	0.000000	5.856108	0.000688	1.000000	0	0.000000
25	4	4	0.000000	0.000000	0.000000	12.781231	0.002256	1.000000	0	0.000000
23	14	4	0.000000	0.000000	0.000000	18.728209	0.006288	0.858916	0	0.000000
8	14	5	0.000000	0.000000	0.000000	24.058883	0.005681	0.533684	0	0.000000
3	5	5	0.000000	0.000000	0.000000	14.492229	0.002587	0.801675	0	0.000000
4	5	5	0.000000	0.000000	0.000000	14.663799	0.002830	0.613965	0	0.000000
33	5	5	0.000000	0.000000	0.000000	12.203602	0.002258	1.000000	0	0.000000
19	6	5	0.000000	0.000000	0.000000	8.841705	0.002458	1.000000	0	0.000000
11	10	5	0.000000	0.000000	0.000000	23.089571	0.004179	0.702610	0	0.000000
26	7	6	0.000000	0.000000	0.000000	18.292515	0.007355	0.719999	0	0.000000
9	21	6	0.000000	0.000000	0.000000	32.362934	0.032200	0.506695	0	0.000000
13	35	7	0.000000	0.000000	0.000000	36.103155	0.058024	0.495924	0	0.000000
27	24	7	0.000000	0.000000	0.000000	26.430555	0.029601	0.712907	0	0.000000
34	11	8	0.000000	0.000000	0.000000	19.639991	0.034847	0.820401	0	0.000000
30	15	8	0.000000	0.000000	0.000000	22.792331	0.023510	0.485116	0	0.000000
21	26	9	0.000000	0.000000	0.000000	40.754588	0.101002	0.362961	0	0.000000
1	63	11	0.000000	0.000000	0.000000	52.750054	0.438870	0.495192	0	0.000000
31	35	11	0.000000	0.000000	0.000000	28.506312	0.199581	0.748161	0	0.000000
28	26	15	0.000000	0.000000	0.000000	51.058859	0.575056	0.402914	0	0.000000
29	190	32	0.000000	0.000000	0.000000	160.405716	24.417609	0.351517	0	0.000000
