StepN	DirN	GainBefore	GainNow
0	0	0.	3.404841
1	1	3.404841	3.178132
2	1	3.178132	2.877625
3	1	2.877625	2.715391
4	1	2.715391	2.723827
0	0	0.	3.178132
1	1	3.178132	2.680292
2	1	2.680292	2.748439
3	1	2.748439	2.515117
4	1	2.515117	2.557667
0	0	0.	2.715391
1	1	2.715391	2.952278
2	1	2.952278	3.104823
3	1	3.104823	2.613459
4	1	2.613459	2.796871
0	0	0.	2.716411
1	1	2.716411	2.644979
2	1	2.644979	2.608860
3	1	2.608860	2.435097
4	1	2.435097	1.924015
