StepN	DirN	GainBefore	GainNow
0	0	0.	1.347166
1	1	1.347166	1.649825
2	1	1.649825	1.621493
3	1	1.621493	1.751308
4	1	1.751308	1.300496
0	0	0.	1.649825
1	1	1.649825	1.567382
2	1	1.567382	1.520427
3	1	1.520427	1.315628
4	1	1.315628	0.838765
0	0	0.	1.567382
1	1	1.567382	1.475248
2	1	1.475248	1.502760
3	1	1.502760	1.184089
4	1	1.184089	1.170681
