StepN	DirN	GainBefore	GainNow
0	0	0.	0.974006
1	1	0.974006	2.194917
2	1	2.194917	3.278140
3	1	3.278140	3.362916
4	1	3.362916	2.228944
0	0	0.	1.934528
1	1	1.934528	2.430037
2	1	2.430037	2.503722
3	1	2.503722	2.145427
4	1	2.145427	1.373469
0	0	0.	3.278140
1	1	3.278140	2.231749
2	1	2.231749	1.894941
3	1	1.894941	2.169331
4	1	2.169331	1.294169
