StepN	DirN	GainBefore	GainNow
0	0	0.	0.385912
1	1	0.385912	13.068842
2	1	13.068842	17.408722
3	1	17.408722	17.838719
4	1	17.838719	17.290349
0	0	0.	0.385912
1	1	0.385912	4.371176
2	1	4.371176	7.660605
3	1	7.660605	14.752013
4	1	14.752013	14.415513
0	0	0.	0.966964
1	1	0.966964	12.909183
2	1	12.909183	17.046338
3	1	17.046338	16.818801
4	1	16.818801	14.043136
