StepN	DirN	GainBefore	GainNow
0	0	0.	0.479253
1	1	0.479253	2.216721
2	1	2.216721	3.602889
3	1	3.602889	4.488793
4	1	4.488793	5.300787
0	0	0.	2.163278
1	1	2.163278	3.455919
2	1	3.455919	4.433010
3	1	4.433010	4.879734
4	1	4.879734	4.392969
0	0	0.	3.031054
1	1	3.031054	4.323695
2	1	4.323695	4.438842
3	1	4.438842	4.279223
4	1	4.279223	3.585772
0	0	0.	4.323695
1	1	4.323695	3.804278
2	1	3.804278	3.754902
3	1	3.754902	3.563318
4	1	3.563318	3.506806
