StepN	DirN	GainBefore	GainNow
0	0	0.	0.902304
1	1	0.902304	2.236634
2	1	2.236634	2.464869
3	1	2.464869	2.416577
4	1	2.416577	2.368972
0	0	0.	2.236634
1	1	2.236634	2.188342
2	1	2.188342	2.140737
3	1	2.140737	1.896360
4	1	1.896360	1.370551
0	0	0.	2.464869
1	1	2.464869	2.216158
2	1	2.216158	2.183362
3	1	2.183362	1.955127
4	1	1.955127	1.222255
0	0	0.	2.416577
1	1	2.416577	1.833739
2	1	1.833739	1.680924
3	1	1.680924	1.452690
4	1	1.452690	1.987923
