StepN	DirN	GainBefore	GainNow
0	0	0.	8.437216
1	1	8.437216	27.170338
2	1	27.170338	34.934083
3	1	34.934083	38.843847
4	1	38.843847	41.222815
0	0	0.	22.351318
1	1	22.351318	27.899583
2	1	27.899583	38.384548
3	1	38.384548	37.385664
4	1	37.385664	32.792224
0	0	0.	25.066196
1	1	25.066196	29.410191
2	1	29.410191	35.528288
3	1	35.528288	34.240629
4	1	34.240629	31.402362
0	0	0.	26.873441
1	1	26.873441	31.555724
2	1	31.555724	35.190006
3	1	35.190006	33.493926
4	1	33.493926	34.652211
