StepN	DirN	GainBefore	GainNow
0	0	0.	2.098560
1	1	2.098560	1.821064
2	1	1.821064	1.667951
3	1	1.667951	1.772998
4	1	1.772998	1.162241
0	0	0.	1.821064
1	1	1.821064	1.634778
2	1	1.634778	1.570633
3	1	1.570633	1.458335
4	1	1.458335	1.563770
0	0	0.	1.634778
1	1	1.634778	1.483408
2	1	1.483408	1.686960
3	1	1.686960	1.348917
4	1	1.348917	0.829639
