StepN	DirN	GainBefore	GainNow
0	0	0.	1.371110
1	1	1.371110	2.152742
2	1	2.152742	2.359420
3	1	2.359420	2.904059
4	1	2.904059	2.969554
0	0	0.	1.814690
1	1	1.814690	2.389804
2	1	2.389804	2.455612
3	1	2.455612	2.455300
4	1	2.455300	2.273015
0	0	0.	2.359420
1	1	2.359420	2.424915
2	1	2.424915	2.455300
3	1	2.455300	2.306936
4	1	2.306936	2.419746
0	0	0.	2.904059
1	1	2.904059	2.404085
2	1	2.404085	2.045095
3	1	2.045095	2.272505
4	1	2.272505	2.095275
