StepN	DirN	GainBefore	GainNow
0	0	0.	14.555581
1	1	14.555581	14.499615
2	1	14.499615	13.638415
3	1	13.638415	12.783113
4	1	12.783113	13.411308
0	0	0.	14.499615
1	1	14.499615	13.427489
2	1	13.427489	13.382770
3	1	13.382770	14.279785
4	1	14.279785	12.284789
0	0	0.	12.783113
1	1	12.783113	13.218675
2	1	13.218675	13.317782
3	1	13.317782	12.713036
4	1	12.713036	13.521168
0	0	0.	11.928805
1	1	11.928805	12.927114
2	1	12.927114	12.599202
3	1	12.599202	13.212748
4	1	13.212748	13.204461
